acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,times
0.91,-4.55,8.5,0.06,0,-0.12,16.25,-0.88,-35.5,7:52:13
0.91,-4.56,8.48,0.06,-0.06,0,17.06,0.19,-36.56,7:52:14
0.93,-4.59,8.49,-0.06,0.12,0.06,16.25,-0.88,-36.56,7:52:14
0.87,-4.55,8.48,-0.12,-0.31,0.12,15.88,-0.88,-35.88,7:52:14
0.92,-4.53,8.38,0.12,-0.12,0,15.88,-0.88,-36.19,7:52:14
0.92,-4.57,8.46,0.06,0.19,-0.06,16.69,-1.25,-36.56,7:52:14
0.96,-4.57,8.53,0.75,0.31,-0.37,16.25,-0.88,-36.19,7:52:14
0.88,-4.59,8.42,0.19,0.19,-0.12,16.25,-0.19,-37.75,7:52:15
0.91,-4.57,8.46,0.06,0.19,0.12,16.25,-0.19,-37.06,7:52:15
0.93,-4.54,8.44,-0.19,0.12,0.19,15.56,-0.88,-36.56,7:52:15
0.92,-4.58,8.46,0.12,0,-0.12,17.06,-0.5,-37,7:52:15
0.92,-4.56,8.44,0.06,-0.19,0,16.69,-0.88,-36.19,7:52:15
0.95,-4.56,8.46,0.31,-0.12,-0.19,16.25,0.19,-35.88,7:52:15
0.92,-4.59,8.47,0.25,0,-0.12,16.69,-0.88,-37.38,7:52:16
0.94,-4.56,8.47,-0.06,-0.19,0.12,16.25,-0.5,-36.19,7:52:16
0.92,-4.57,8.47,-0.12,-0.06,0,15.88,-0.5,-36.56,7:52:16
0.91,-4.58,8.46,-0.12,0,-0.06,16.25,-1.25,-36.56,7:52:16
0.91,-4.58,8.45,0.06,0.12,0,16.25,-0.19,-35.88,7:52:16
0.92,-4.57,8.47,0.12,0.06,0,16.69,-0.5,-36.56,7:52:16
0.92,-4.56,8.48,-0.06,0.06,0,16.25,-0.19,-37.38,7:52:17
0.91,-4.58,8.5,0.12,0.06,0,17.06,-0.88,-36.19,7:52:17
0.93,-4.56,8.45,0,-0.06,0.06,16.69,0.19,-35.5,7:52:17
0.92,-4.59,8.49,-0.12,-0.12,0,16.25,-0.5,-36.19,7:52:17
0.92,-4.55,8.48,-0.06,-0.06,-0.06,15.56,-0.19,-36.56,7:52:17
0.92,-4.58,8.47,0,0,-0.06,16.25,-1.25,-37,7:52:17
0.93,-4.57,8.44,0.12,0.19,0.06,15.88,-1.25,-36.19,7:52:17
0.91,-4.56,8.46,0,-0.06,0,16.69,-0.88,-37,7:52:18
0.95,-4.56,8.43,0.06,0,0,16.69,-1.25,-36.19,7:52:18
0.92,-4.58,8.51,0.06,0,0.06,16.25,-0.5,-36.19,7:52:18
0.94,-4.56,8.47,-0.06,0,-0.06,15.88,-0.88,-37,7:52:18
0.92,-4.58,8.48,-0.12,-0.06,-0.12,15.56,-0.5,-35.5,7:52:18
0.92,-4.58,8.46,-0.06,0,0,16.25,-0.19,-36.56,7:52:18
0.92,-4.57,8.46,0,0.06,0,15.88,-0.5,-37.06,7:52:19
0.91,-4.58,8.48,0.12,0.19,0,16.25,-0.19,-37,7:52:19
0.92,-4.57,8.47,-0.06,0.06,0.12,16.69,-0.5,-37,7:52:19
0.94,-4.58,8.48,-0.06,-0.19,0.19,15.56,-0.88,-36.56,7:52:19
0.91,-4.57,8.46,0,0.19,0,16.69,-0.88,-37,7:52:19
0.91,-4.57,8.47,0.06,0,0.06,16.69,-0.88,-36.19,7:52:19
0.91,-4.57,8.46,-0.06,0.06,-0.06,15.56,-0.19,-37,7:52:20
0.9,-4.58,8.45,0,-0.06,-0.12,17.06,-0.88,-37,7:52:20
0.9,-4.58,8.49,-0.12,0,0,15.88,-0.5,-36.56,7:52:20
0.93,-4.57,8.46,0.06,0.06,0.06,16.25,-0.88,-36.19,7:52:20
0.94,-4.57,8.44,0,0.12,0.06,16.25,-0.88,-36.56,7:52:20
0.93,-4.57,8.47,0.06,-0.06,0.12,15.88,-0.5,-36.56,7:52:20
0.93,-4.54,8.46,-0.06,-0.19,0,16.25,-0.88,-37,7:52:21
0.91,-4.58,8.46,0,0.06,-0.06,17.06,-0.5,-36.56,7:52:21
0.93,-4.56,8.46,-0.06,0.06,0,15.56,-0.5,-37.06,7:52:21
0.91,-4.59,8.44,-0.06,-0.06,0,15.88,-0.19,-36.19,7:52:21
0.91,-4.56,8.49,0,0,0,16.69,-0.5,-37.06,7:52:21
0.94,-4.57,8.47,-0.06,0,-0.12,17.06,-0.5,-36.56,7:52:21
0.92,-4.57,8.46,0.06,-0.06,-0.06,15.88,-0.5,-36.19,7:52:21
0.92,-4.57,8.44,-0.06,0.06,0,16.25,-0.88,-35.88,7:52:22
0.91,-4.57,8.47,0,0,0.12,15.88,-0.19,-37.38,7:52:22
0.92,-4.58,8.5,-0.06,0.06,-0.06,15.56,-0.5,-36.56,7:52:22
0.92,-4.57,8.47,-0.06,-0.06,0.06,15.88,-0.88,-36.56,7:52:22
0.94,-4.6,8.48,-0.06,0,0.25,16.25,0.19,-36.19,7:52:22
0.91,-4.59,8.44,-0.06,0,0,15.88,-0.88,-36.19,7:52:22
0.9,-4.55,8.46,0.06,-0.19,-0.06,15.56,-0.19,-37.38,7:52:23
0.92,-4.56,8.53,0.31,-0.19,-0.12,15.56,-0.88,-37,7:52:23
0.94,-4.54,8.49,0.56,-0.44,-0.31,15.88,0.19,-37.38,7:52:23
0.91,-4.58,8.44,0.06,-0.06,0.12,16.69,0.19,-36.56,7:52:23
0.94,-4.55,8.47,0,-0.06,-0.06,16.25,-0.88,-36.56,7:52:23
0.95,-4.57,8.45,-0.31,-0.12,0.31,16.69,-0.88,-37.38,7:52:23
0.91,-4.51,8.44,0,-0.12,0.25,16.69,-0.88,-37,7:52:24
0.92,-4.53,8.43,0.19,-0.12,0.06,15.88,-1.25,-36.56,7:52:24
0.95,-4.54,8.47,0.19,0,-0.19,15.88,-0.88,-37.75,7:52:24
0.9,-4.53,8.47,0.19,-0.12,0,15.56,-1.25,-37.38,7:52:24
0.96,-4.59,8.58,-0.19,0.12,0.06,16.25,-1.25,-36.56,7:52:24
0.93,-4.56,8.48,0.37,0.06,-0.12,16.25,-0.5,-37.38,7:52:24
0.9,-4.56,8.49,-0.06,0,0.12,15.88,-1.69,-36.56,7:52:25
0.93,-4.54,8.55,0,0,0,15.88,-1.25,-35.88,7:52:25
0.92,-4.49,8.49,0.06,-0.06,0.06,15.88,-0.88,-37.75,7:52:25
0.98,-4.54,8.49,-0.44,-0.06,0.12,16.69,-1.25,-37.38,7:52:25
0.92,-4.53,8.45,-0.25,-0.06,0.19,14.75,-1.25,-36.56,7:52:25
0.94,-4.52,8.53,0.06,0.25,-0.12,16.25,-1.25,-36.56,7:52:25
0.95,-4.54,8.5,0.25,0.06,-0.06,15.88,-1.25,-37,7:52:25
0.93,-4.52,8.49,0,0.06,0.06,15.19,-1.25,-38.19,7:52:26
0.94,-4.54,8.5,-0.12,0,0,15.56,-0.88,-37.38,7:52:26
0.92,-4.54,8.51,-0.06,0.19,0,15.88,-1.25,-36.56,7:52:26
0.94,-4.54,8.52,0.12,-0.06,-0.12,15.19,-1.25,-36.56,7:52:26
0.92,-4.57,8.49,0.06,0.19,0,16.25,-0.88,-36.56,7:52:26
0.96,-4.55,8.48,-0.06,0,-0.06,16.25,-0.88,-37.38,7:52:26
0.92,-4.52,8.47,0,0.12,0.12,16.25,-0.88,-36.56,7:52:27
0.91,-4.54,8.48,-0.31,0.25,0,16.25,-1.25,-37.75,7:52:27
0.95,-4.54,8.53,0.12,0.12,0.06,16.25,-0.88,-37,7:52:27
0.92,-4.54,8.5,0.06,0.12,0.06,15.19,-0.88,-37.06,7:52:27
0.92,-4.51,8.46,0.31,0.06,-0.25,15.56,-1.25,-37.38,7:52:27
0.93,-4.55,8.54,-0.06,0.12,-0.06,15.88,-1.25,-37,7:52:27
0.95,-4.53,8.48,0.06,-0.06,0.12,15.56,-0.88,-38.19,7:52:28
0.92,-4.57,8.5,0.06,0.06,0.06,15.88,-0.88,-37.38,7:52:28
0.93,-4.52,8.47,0.12,-0.06,-0.25,15.88,-0.88,-37.38,7:52:28
0.94,-4.56,8.47,-0.06,0,0.12,16.25,-0.88,-37,7:52:28
0.94,-4.54,8.48,0.12,-0.06,0.12,16.25,-1.25,-35.06,7:52:28
0.94,-4.53,8.52,0.19,0.31,-0.06,16.25,-0.88,-37.75,7:52:28
0.88,-4.58,8.54,0.5,0.25,0,16.25,-1.69,-36.56,7:52:29
0.93,-4.52,8.51,0.31,0.06,-0.06,16.25,-0.5,-37,7:52:29
0.9,-4.52,8.46,-0.12,-0.31,0.19,15.19,-1.69,-38.19,7:52:29
0.95,-4.53,8.5,-0.19,-0.12,0.19,15.88,-0.88,-37.38,7:52:29
0.94,-4.51,8.45,-0.44,-0.31,0.25,15.56,-2,-37.75,7:52:29
0.93,-4.58,8.53,-0.25,-0.06,0.19,16.25,-1.25,-38.19,7:52:29
0.92,-4.53,8.46,-0.31,-0.06,0.06,16.25,-1.25,-37.38,7:52:29
0.94,-4.54,8.54,0.19,0,0,15.88,-1.25,-37,7:52:30
0.94,-4.51,8.42,0.12,-0.06,-0.06,16.25,-1.69,-37.38,7:52:30
0.9,-4.54,8.52,0.19,0.19,-0.06,16.25,-0.88,-36.56,7:52:30
0.96,-4.54,8.58,0.31,0,-0.12,16.25,-1.25,-37.06,7:52:30
0.9,-4.55,8.49,-0.06,-0.06,0.06,16.69,-1.25,-37.38,7:52:30
0.91,-4.56,8.58,-0.19,-0.06,0.25,16.25,-0.88,-37,7:52:30
0.93,-4.49,8.53,0.31,-0.31,0.06,15.19,-1.69,-36.56,7:52:31
0.97,-4.54,8.58,0.44,0.06,0,17.06,-2,-37,7:52:31
0.97,-4.53,8.52,0.56,-0.19,0.06,15.88,-0.88,-37.38,7:52:31
0.94,-4.55,8.47,0.12,-0.19,-0.06,16.69,-1.25,-36.19,7:52:31
0.93,-4.54,8.49,0.19,0,-0.06,16.69,-0.5,-37.38,7:52:31
0.91,-4.51,8.53,0.44,-0.12,0,15.88,-0.5,-36.56,7:52:31
0.96,-4.58,8.47,-0.06,0.19,-0.19,17.06,-1.25,-37.38,7:52:32
0.92,-4.55,8.43,-0.12,-0.12,-0.06,15.88,-1.25,-37.38,7:52:32
0.93,-4.54,8.46,-0.12,0,0.12,16.69,-1.25,-37,7:52:32
0.95,-4.57,8.48,0,0.12,0.06,16.69,-1.25,-36.19,7:52:32
0.92,-4.57,8.49,-0.12,0.12,0.19,15.56,-1.25,-37.06,7:52:32
0.9,-4.58,8.5,-0.06,-0.12,0,15.56,-0.88,-37,7:52:32
0.92,-4.53,8.46,0.25,-0.06,-0.12,15.56,-2,-37,7:52:33
0.92,-4.57,8.46,0.06,0.06,-0.12,15.88,-1.69,-38.19,7:52:33
0.97,-4.59,8.47,-0.06,-0.25,0,15.56,-0.5,-36.19,7:52:33
0.92,-4.53,8.46,-0.12,0,0.25,16.25,-0.88,-37,7:52:33
0.91,-4.65,8.46,-0.88,-0.31,0.31,16.69,-0.88,-36.56,7:52:33
0.98,-4.63,8.5,-1,-0.12,0.5,16.69,-0.5,-36.56,7:52:33
0.92,-4.78,8.5,-0.94,-0.56,0.31,16.69,-0.88,-36.69,7:52:33
0.94,-4.64,8.49,-0.25,0.25,0.25,16.25,1.25,-36.56,7:52:34
0.9,-4.68,8.43,-0.31,0.25,0.06,16.25,0.19,-35.88,7:52:34
0.95,-4.65,8.45,0.19,0.12,-0.06,16.69,0.19,-36.56,7:52:34
0.9,-4.63,8.44,0.12,0.06,0.06,17.06,0.19,-36.56,7:52:34
0.92,-4.65,8.45,0.12,-0.12,0,16.69,0.56,-36.19,7:52:34
0.89,-4.62,8.39,-0.12,-0.25,0.06,16.25,0.56,-36.56,7:52:34
0.94,-4.64,8.44,0,-0.06,0,16.69,0.19,-36.56,7:52:35
0.95,-4.65,8.44,-0.12,-0.19,-0.06,16.25,0.56,-37.38,7:52:35
0.94,-4.63,8.4,0.06,-0.19,0,16.69,0.19,-37.38,7:52:35
0.98,-4.61,8.44,-0.12,0.12,0.12,16.69,0.19,-36.56,7:52:35
0.92,-4.65,8.41,0.31,0.31,-0.25,15.56,-0.19,-35.88,7:52:35
0.98,-4.65,8.4,-0.19,-0.19,-0.06,15.56,-0.5,-36.19,7:52:35
0.87,-4.63,8.32,-0.06,0.06,-0.06,16.25,-0.5,-36.19,7:52:36
0.92,-4.64,8.47,-0.5,-0.19,0.19,15.88,0.56,-36.19,7:52:36
0.86,-4.62,8.39,0.12,0.19,0.19,16.25,-0.19,-36.19,7:52:36
0.87,-4.61,8.42,-0.37,0.37,0.31,16.69,0.56,-37,7:52:36
0.95,-4.66,8.45,-0.06,0.37,0,15.88,0.56,-35.88,7:52:36
0.95,-4.65,8.48,0.31,0.37,-0.12,16.69,0.19,-36.19,7:52:36
0.9,-4.57,8.42,0.31,0,0,16.25,-0.19,-35.88,7:52:37
0.94,-4.63,8.46,0.5,0,-0.31,16.69,0.19,-37,7:52:37
0.88,-4.62,8.43,0.19,0.06,-0.12,15.88,0.19,-36.56,7:52:37
0.98,-4.59,8.46,0.69,0.12,-0.37,16.69,0.19,-37.38,7:52:37
0.92,-4.59,8.48,0.19,-0.19,0.06,16.25,0.19,-37.38,7:52:37
0.96,-4.57,8.45,-0.12,-0.19,0.06,15.56,-0.88,-36.19,7:52:37
0.93,-4.6,8.43,-0.31,0.06,0.37,16.25,-0.19,-37.38,7:52:37
0.94,-4.58,8.41,-0.5,0.06,0.37,15.56,-0.88,-37.75,7:52:38
0.95,-4.6,8.46,-0.31,0,0.12,16.69,-0.88,-36.56,7:52:38
0.94,-4.58,8.46,-0.25,0,0.06,16.25,-2,-37.38,7:52:38
0.95,-4.58,8.46,-0.19,-0.19,0.06,16.25,-0.88,-36.56,7:52:38
0.93,-4.61,8.49,-0.06,-0.12,0,16.25,-0.5,-37.06,7:52:38
0.93,-4.57,8.43,-0.12,0.19,0,17.06,-0.88,-36.56,7:52:38
0.94,-4.6,8.47,0,0,0.06,16.69,-0.19,-36.56,7:52:39
0.93,-4.57,8.44,-0.06,0.12,0.06,15.88,-1.69,-36.19,7:52:39
0.92,-4.59,8.46,0.12,0,-0.12,16.25,-1.69,-35.5,7:52:39
0.93,-4.59,8.46,0,-0.06,0,16.69,-0.19,-37.38,7:52:39
0.94,-4.57,8.43,-0.06,-0.06,0,16.69,-0.88,-37.75,7:52:39
0.94,-4.57,8.47,-0.06,-0.06,-0.19,15.88,-0.88,-37.38,7:52:39
0.95,-4.58,8.46,0,-0.12,-0.12,15.88,-0.5,-37,7:52:40
0.93,-4.58,8.45,-0.06,-0.06,0,16.25,-0.5,-37.75,7:52:40
0.91,-4.59,8.46,-0.06,-0.12,0.06,16.69,-0.5,-36.56,7:52:40
0.92,-4.59,8.46,-0.06,0.12,0.12,16.25,-0.5,-36.19,7:52:40
0.93,-4.59,8.47,0,0.06,-0.06,16.69,-0.5,-37,7:52:40
0.93,-4.57,8.46,0.12,-0.12,0.06,16.25,-0.88,-37.38,7:52:40
0.92,-4.59,8.45,0.06,0.12,-0.06,15.88,-0.19,-37.06,7:52:41
0.94,-4.61,8.48,-0.06,0.06,0.06,15.88,-0.88,-36.56,7:52:41
0.93,-4.57,8.43,0,-0.12,-0.06,15.56,-0.19,-37,7:52:41
0.93,-4.59,8.46,0,0,-0.06,16.25,-0.5,-36.19,7:52:41
0.93,-4.59,8.46,-0.06,-0.06,-0.06,16.25,-0.5,-37,7:52:41
0.94,-4.6,8.49,0,0.06,-0.06,16.69,-0.5,-37.38,7:52:41
0.94,-4.6,8.46,0,0,0,15.88,-0.88,-37.06,7:52:41
0.92,-4.6,8.45,0,0,-0.06,15.56,-0.5,-37.38,7:52:42
0.92,-4.57,8.45,-0.12,0,0,15.19,-0.5,-37.06,7:52:42
0.93,-4.6,8.47,-0.06,0.19,-0.06,15.88,-0.88,-36.56,7:52:42
0.93,-4.59,8.46,0.06,0.06,0,15.88,-0.88,-35.88,7:52:42
0.92,-4.61,8.48,0.06,0,0.06,15.88,-0.88,-37,7:52:42
0.93,-4.57,8.47,0,0.06,0,15.88,-0.88,-36.56,7:52:42
0.93,-4.56,8.44,0,0.12,0.06,16.25,-0.19,-36.56,7:52:43
0.94,-4.61,8.46,0.12,0.06,-0.06,15.56,-0.88,-35.88,7:52:43
0.94,-4.58,8.45,0.12,0.06,0,16.25,-0.5,-36.56,7:52:43
0.95,-4.59,8.47,-0.06,0.06,0,16.69,-0.19,-37.06,7:52:43
0.92,-4.59,8.45,0.19,0,-0.06,15.19,-0.88,-36.56,7:52:43
0.94,-4.56,8.47,0,0.06,0,16.25,-0.5,-37,7:52:43
0.92,-4.59,8.47,-0.12,0,0.12,16.25,-0.88,-36.56,7:52:44
0.95,-4.58,8.44,0.06,0.06,-0.12,15.56,-0.88,-37,7:52:44
0.94,-4.58,8.48,0.06,0.12,0,15.56,-0.19,-37.38,7:52:44
0.93,-4.58,8.44,0,0.06,0.12,15.88,-0.5,-36.19,7:52:44
0.93,-4.59,8.45,0.06,-0.06,-0.19,17.06,-0.5,-36.19,7:52:44
0.91,-4.6,8.49,0.06,-0.06,0.06,15.88,0.19,-36.56,7:52:44
0.93,-4.59,8.48,0.12,-0.06,0.12,16.25,-0.88,-37.75,7:52:44
0.93,-4.58,8.47,0.06,-0.12,0.06,16.69,-0.19,-37.38,7:52:45
0.93,-4.56,8.42,0.06,-0.06,0,16.25,-0.88,-36.19,7:52:45
0.94,-4.58,8.46,0.12,0.06,0.06,15.56,-1.25,-37.38,7:52:45
0.94,-4.57,8.49,0.06,-0.06,0,15.56,-0.5,-37.38,7:52:45
0.92,-4.6,8.49,0,-0.19,0,17.06,-0.5,-37.75,7:52:45
0.95,-4.55,8.46,0.19,0.06,0,16.69,-0.19,-37,7:52:45
0.94,-4.57,8.46,0.12,-0.06,-0.06,15.88,-0.19,-36.56,7:52:46
0.94,-4.62,8.47,-0.06,0.06,0.06,15.56,0.19,-36.56,7:52:46
0.93,-4.57,8.45,-0.06,0,0.06,16.25,-0.5,-37.75,7:52:46
0.93,-4.58,8.48,-0.06,0.19,0.12,16.25,-0.88,-37.75,7:52:46
0.95,-4.6,8.5,0.12,-0.06,0,15.88,-0.88,-37.38,7:52:46
0.94,-4.58,8.43,0,0,0.12,16.25,-0.5,-37.75,7:52:46
0.93,-4.59,8.45,0.06,0.12,0,15.88,-0.5,-35.88,7:52:47
0.92,-4.61,8.5,0.06,0.06,-0.06,15.88,-0.19,-37.75,7:52:47
0.94,-4.55,8.46,0.19,0.06,-0.12,16.69,-0.88,-37.38,7:52:47
0.93,-4.58,8.47,-0.06,-0.06,-0.06,16.25,-0.88,-37.75,7:52:47
0.94,-4.59,8.46,0.06,-0.06,0.06,16.69,-0.88,-36.19,7:52:47
0.92,-4.58,8.48,0,-0.12,0.12,15.88,0.19,-37.06,7:52:47
0.93,-4.58,8.48,-0.06,0,0,16.25,-0.88,-38.19,7:52:48
0.93,-4.6,8.47,0.06,-0.12,0,15.56,-0.19,-35.88,7:52:48
0.92,-4.59,8.46,-0.06,0,0.06,15.56,-0.5,-37,7:52:48
0.94,-4.57,8.45,-0.06,0,-0.06,15.88,-0.19,-37.06,7:52:48
0.93,-4.58,8.44,0,0,-0.06,15.56,-0.88,-37.38,7:52:48
0.92,-4.58,8.47,0,-0.12,-0.06,16.69,-0.19,-36.19,7:52:48
0.93,-4.59,8.48,0.06,0.06,-0.06,16.69,-0.19,-37.06,7:52:48
0.94,-4.56,8.45,0,-0.25,0,15.88,-0.5,-37.38,7:52:49
0.94,-4.58,8.41,0.06,-0.12,0,16.69,-0.19,-37.38,7:52:49
0.94,-4.6,8.45,0,0.06,0.06,16.25,0.19,-36.56,7:52:49
0.93,-4.59,8.47,-0.06,-0.12,0.06,16.25,-0.5,-37.38,7:52:49
0.94,-4.57,8.49,0,-0.06,0.12,15.88,-0.19,-36.56,7:52:49
0.92,-4.6,8.48,0,-0.12,-0.06,16.25,-0.5,-37.06,7:52:49
0.95,-4.59,8.46,0,0,0.06,16.69,-0.5,-37.06,7:52:50
0.94,-4.59,8.45,0.12,-0.12,0,16.25,-0.5,-37.75,7:52:50
0.93,-4.6,8.44,-0.06,-0.06,-0.06,16.25,-0.5,-35.88,7:52:50
0.94,-4.57,8.45,0.06,0,0.06,15.88,-0.19,-37.75,7:52:50
0.94,-4.59,8.46,0,0,0.06,16.25,-0.19,-37,7:52:50
0.92,-4.6,8.48,-0.06,0,0,15.88,-0.5,-37.38,7:52:50
0.94,-4.61,8.44,0.06,0,0.12,15.88,-0.5,-36.19,7:52:51
0.94,-4.59,8.46,-0.06,0,0,16.25,-1.25,-36.56,7:52:51
0.93,-4.58,8.43,0.06,0,0,16.69,-0.19,-36.56,7:52:51
0.92,-4.57,8.45,0,0,0.06,16.25,-0.5,-37,7:52:51
0.93,-4.6,8.42,-0.06,0.12,0.06,16.25,-0.5,-38.19,7:52:51
0.93,-4.59,8.46,0.06,0.12,0,15.88,-0.5,-37.75,7:52:51
0.92,-4.59,8.46,0.06,-0.25,0,16.25,-0.5,-38.19,7:52:52
0.92,-4.57,8.45,0,-0.12,-0.06,16.25,0.19,-37,7:52:52
0.94,-4.6,8.47,-0.06,0,0,16.25,-0.88,-37.06,7:52:52
0.93,-4.58,8.44,-0.12,0,0.12,15.88,-0.19,-36.56,7:52:52
0.92,-4.56,8.48,0.12,0,-0.06,15.56,-0.5,-37.38,7:52:52
0.96,-4.58,8.47,0,0,0,15.56,-0.19,-37,7:52:52
0.93,-4.6,8.46,0.06,0.06,-0.06,16.25,-0.5,-37.38,7:52:52
0.93,-4.61,8.46,0.12,0.06,0,16.25,-0.88,-37.75,7:52:53
0.91,-4.58,8.45,-0.12,-0.06,0.06,16.69,-0.5,-37.75,7:52:53
0.92,-4.57,8.43,0.06,-0.12,-0.12,15.88,-0.5,-37,7:52:53
0.93,-4.57,8.48,0.06,-0.12,0.19,15.88,-0.19,-36.19,7:52:53
0.93,-4.58,8.47,0,0,0,15.88,-1.25,-36.56,7:52:53
0.93,-4.57,8.48,-0.12,0.06,-0.12,16.25,-1.25,-37.38,7:52:53
0.91,-4.57,8.44,0.06,0.06,-0.12,16.25,0.19,-37.38,7:52:54
0.91,-4.57,8.46,-0.06,0,-0.06,15.56,-0.19,-37.75,7:52:54
0.94,-4.6,8.5,0,-0.06,0,16.25,-0.19,-37.75,7:52:54
0.92,-4.59,8.46,0.06,0,0.06,16.25,-0.88,-37.38,7:52:54
0.93,-4.56,8.46,-0.06,-0.06,0,16.25,-0.5,-37,7:52:54
0.92,-4.57,8.43,-0.12,0.12,0,16.25,-0.5,-36.19,7:52:54
0.93,-4.59,8.46,-0.06,0.06,0,15.88,-0.88,-37,7:52:55
0.93,-4.61,8.52,0.12,-0.12,0.06,15.88,-0.5,-36.56,7:52:55
0.93,-4.57,8.46,0.06,-0.12,0.12,15.56,-0.88,-37.38,7:52:55
0.93,-4.56,8.46,0,-0.19,0,15.19,-0.88,-36.56,7:52:55
0.94,-4.57,8.45,0,-0.06,0,15.88,-0.88,-37.06,7:52:55
0.95,-4.58,8.45,-0.06,-0.06,0.06,16.25,-1.69,-37.38,7:52:55
0.93,-4.59,8.46,0.06,0.06,0,15.88,-0.88,-37,7:52:56
0.92,-4.58,8.46,0,0.06,0.06,15.88,-0.88,-36.19,7:52:56
0.93,-4.59,8.48,0.06,-0.06,0.12,16.25,-1.25,-36.56,7:52:56
0.91,-4.59,8.41,0,-0.12,-0.06,16.69,-0.19,-37.38,7:52:56
0.92,-4.6,8.44,0.06,-0.06,0,16.25,-0.88,-36.19,7:52:56
0.92,-4.58,8.46,-0.12,0,0,15.56,-0.88,-35.5,7:52:56
0.92,-4.59,8.45,-0.12,-0.06,0,15.56,-0.19,-37.38,7:52:56
0.93,-4.58,8.46,-0.19,-0.12,0.12,15.88,-1.25,-37.06,7:52:57
0.94,-4.58,8.46,0,0.06,-0.06,15.88,-0.88,-37.38,7:52:57
0.94,-4.59,8.46,0.06,0.06,-0.06,16.25,-1.25,-36.56,7:52:57
0.92,-4.58,8.46,0.19,0.12,-0.12,16.25,-0.5,-35.88,7:52:57
0.93,-4.57,8.46,-0.12,0.06,0.06,15.88,-0.88,-36.56,7:52:57
0.93,-4.59,8.45,-0.12,0.12,0.19,15.88,-0.88,-37.38,7:52:57
0.93,-4.61,8.43,-0.19,0.06,0,16.25,-0.88,-36.56,7:52:58
0.95,-4.57,8.48,0.12,0.06,-0.19,16.69,-0.5,-36.19,7:52:58
0.92,-4.59,8.47,0,0.06,-0.12,15.56,-0.19,-35.88,7:52:58
0.94,-4.58,8.48,0.06,0,-0.12,15.88,-0.88,-37.38,7:52:58
0.93,-4.59,8.49,0.06,0,0,16.69,-0.5,-37,7:52:58
0.96,-4.6,8.46,0,0,0,15.56,-0.5,-38.56,7:52:58
0.95,-4.58,8.46,0.06,-0.12,0,15.88,-0.5,-37.38,7:52:59
0.9,-4.58,8.46,-0.06,0.19,-0.06,15.88,-0.5,-37.38,7:52:59
0.93,-4.59,8.44,0.06,-0.06,0,15.88,-1.25,-37,7:52:59
0.94,-4.59,8.41,-0.12,0.19,0,16.25,-0.19,-36.56,7:52:59
0.93,-4.61,8.48,0.12,0.12,-0.19,14.75,-0.5,-37.38,7:52:59
0.96,-4.59,8.48,0.06,0,0,17.06,-0.88,-36.19,7:52:59
0.92,-4.57,8.46,0.12,0.06,0.06,15.88,-0.19,-36.19,7:53:00
0.93,-4.58,8.44,0.06,0,-0.06,15.56,-0.5,-37.75,7:53:00
0.9,-4.57,8.43,0.12,0.06,-0.06,16.69,-1.25,-36.19,7:53:00
0.91,-4.58,8.43,0.06,0.06,-0.19,15.88,-0.19,-36.56,7:53:00
0.91,-4.57,8.42,-0.12,0,0.12,15.88,-1.25,-36.56,7:53:00
0.91,-4.6,8.45,-0.19,0.06,0.31,16.69,-0.5,-37,7:53:00
0.95,-4.61,8.47,-0.06,-0.12,0.19,16.69,-0.88,-37.38,7:53:00
0.92,-4.6,8.47,0.37,-0.06,-0.19,15.88,-0.19,-36.56,7:53:01
0.93,-4.6,8.44,-0.06,-0.19,0.12,15.88,-0.19,-37.06,7:53:01
0.94,-4.64,8.48,-0.25,0.31,0.19,15.88,-0.88,-37.75,7:53:01
0.91,-4.61,8.51,0.06,0.12,0.12,16.25,0.19,-37,7:53:01
0.9,-4.59,8.43,0,0,-0.06,16.25,-0.5,-37,7:53:01
0.95,-4.64,8.5,-0.12,0.12,0,16.69,-0.19,-37.75,7:53:01
0.91,-4.59,8.45,0.06,0.12,0.12,16.69,-0.19,-37,7:53:02
0.9,-4.63,8.43,-0.31,0.12,0.12,15.88,-0.19,-37.38,7:53:02
0.97,-4.6,8.46,0,-0.31,0.19,15.56,-0.19,-36.19,7:53:02
0.93,-4.65,8.49,0.06,-0.12,-0.37,17.06,-0.19,-35.88,7:53:02
0.91,-4.54,8.39,0.37,0,-0.06,16.25,-0.88,-36.56,7:53:02
0.96,-4.61,8.37,-0.25,0.06,-0.12,15.88,-0.19,-36.56,7:53:02
0.94,-4.65,8.52,-0.06,0.06,0.06,15.56,-0.19,-35.88,7:53:03
0.9,-4.59,8.43,-0.12,-0.19,0.12,16.25,0.56,-35.88,7:53:03
0.91,-4.65,8.42,0.19,-0.12,-0.12,15.88,-0.19,-37,7:53:03
0.94,-4.57,8.39,0.19,-0.12,-0.12,16.25,-0.5,-36.19,7:53:03
0.94,-4.58,8.42,0.25,0.12,-0.19,16.25,-0.19,-37.06,7:53:03
0.94,-4.59,8.4,0.44,0.19,-0.5,15.88,0.19,-36.19,7:53:03
0.88,-4.68,8.41,-0.5,-0.37,-0.06,16.25,0.56,-37,7:53:04
0.92,-4.55,8.38,-0.12,-0.31,0.06,16.25,0.56,-36.19,7:53:04
