x,y
3.496444209,2.089084139
3.499922591,2.079999786
3.504552655,2.074716741
3.508862538,2.069480662
3.513295489,2.064179033
3.518457403,2.05864345
3.522603132,2.05334692
3.527503438,2.049882203
3.531725006,2.044496518
3.535720983,2.03914361
3.539833741,2.033722667
3.543722856,2.02833695
3.548415399,2.024762177
3.553976449,2.02507564
3.559886024,2.025242877
3.565555858,2.02545573
3.571405816,2.025574402
3.577099488,2.025713369
3.583055386,2.02572617
3.588940079,2.025728968
3.594667717,2.025755031
3.599951833,2.023777882
3.605606258,2.023764522
3.611604999,2.023584584
3.61810285,2.025321887
3.6233001,2.023237104
3.629078374,2.023039931
3.63411186,2.023120011
3.640160269,2.022745882
3.645882437,2.022474867
3.65275063,2.023852365
3.658834134,2.023352172
3.664591884,2.022961194
3.670692625,2.022379172
3.67570442,2.020059724
3.681725349,2.019440186
3.688452778,2.020662548
3.695457371,2.021714417
3.701268873,2.021086195
3.707421038,2.020252168
3.713328449,2.019503241
3.719408463,2.018628824
3.725325603,2.017801012
3.731415997,2.016844437
3.73668122,2.016293622
3.742780184,2.015260017
3.7487189,2.014275543
3.754910481,2.013111711
3.76077445,2.012093057
3.767972902,2.012576947
3.773936592,2.01142435
3.78006711,2.010134608
3.786036671,2.00890055
3.793213709,2.009234203
3.799197855,2.007912367
3.80543072,2.006395904
3.812488334,2.006681042
3.817569848,2.003442008
3.823805283,2.001795579
3.828614675,1.998649306
3.834840496,1.996923381
3.840822399,1.995317567
3.848094061,1.995211959
3.853357717,1.994020008
3.858203352,1.990650235
3.864425617,1.988714603
3.870406387,1.986906309
3.875370815,1.983322372
3.882524079,1.98304877
3.888659685,1.980997108
3.894633353,1.979021818
3.899628263,1.975234664
3.906967966,1.974642838
3.91416628,1.963937223
3.965587139,1.999566084
4.270527622,2.359894408
4.285171489,2.363322235
4.302823258,2.369376938
4.318813038,2.374146728
4.33667168,2.379876224
4.35321359,2.386682788
4.369951963,2.390592471
4.383628307,2.391795472
4.397828224,2.392452212
4.413073357,2.394782431
4.427260253,2.395290612
4.442624058,2.397355931
4.458409368,2.398943223
4.473776138,2.400847316
4.486889872,2.399285811
4.499671283,2.397963355
4.515634402,2.401858993
4.544818372,2.386533104
4.96670538,2.767259056
4.982112802,2.762629454
5.000143697,2.760931031
5.021615813,2.761285835
5.043002996,2.761606768
5.067121379,2.76474789
5.085816937,2.761829039
5.109937499,2.764724125
5.130041651,2.766026317
5.148720615,2.76275691
5.170167142,2.762274428
5.260224532,2.760157232
5.282413919,2.75809397
5.301048837,2.753927873
5.323160236,2.751670704
5.364184388,2.744307295
5.469071164,2.764332685
5.48186446,2.753583366
5.512429448,2.759071214
5.53470168,2.755397864
5.567295247,2.75774704
5.609070191,2.746550858
6.265510366,2.275574364
6.264324772,2.255840477
6.263428847,2.235006792
6.262084163,2.215086083
6.264586484,2.195961658
6.266768313,2.177425754
6.26903151,2.158318404
6.2709836,2.139796663
6.269295338,2.119191144
6.27100783,2.100713419
6.276606375,2.08285696
6.270440081,2.062061028
6.268140985,2.041927483
6.26554138,2.022428702
6.266909552,2.003222795
6.263981414,1.984109879
6.265104177,1.964964396
6.262011467,1.945665372
6.255073407,1.924850151
6.25560399,1.906682771
6.260120298,1.888634282
6.264250606,1.871708605
6.264660039,1.852699973
6.257672686,1.82963808
6.249816733,1.809845615
6.249776105,1.791278694
6.236964731,1.73454793
6.251517779,1.70097707
6.258678065,1.683947021
6.271489182,1.63235121
